,ano,cnae_secao,Estado,Valor,ativo_problematico_deflacionado,ativo_problematico/pop
3848,2019,Serviços domésticos,MATO GROSSO,3658649.0,19046.766915937504,0.005205956328671458
3849,2019,"Transporte, armazenagem e correio",MATO GROSSO,3658649.0,604785787.607561,165.30303606811177
3850,2019,"Água, esgoto, atividades de gestão de resíduos e descontaminação",MATO GROSSO,3658649.0,1256756.8962107082,0.3435029969288413
3859,2020,"Administração pública, defesa e seguridade social",MATO GROSSO,3658649.0,357616922.07617116,97.74562197034237
3860,2020,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",MATO GROSSO,3658649.0,411592227.66078216,112.49841885919697
3861,2020,Alojamento e alimentação,MATO GROSSO,3658649.0,81695829.37452626,22.32950725104438
3862,2020,"Artes, cultura, esporte e recreação",MATO GROSSO,3658649.0,5901847.189704902,1.6131219993240404
3863,2020,Atividades administrativas e serviços complementares,MATO GROSSO,3658649.0,56310933.314731784,15.391182186302043
3864,2020,"Atividades financeiras, de seguros e serviços relacionados",MATO GROSSO,3658649.0,37142801.48623355,10.152053800797384
3865,2020,Atividades imobiliárias,MATO GROSSO,3658649.0,14144141.575331442,3.8659465762721275
3866,2020,"Atividades profissionais, científicas e técnicas",MATO GROSSO,3658649.0,19654086.59463606,5.371951940357236
3867,2020,Comércio; reparação de veículos automotores e motocicletas,MATO GROSSO,3658649.0,671703978.7096764,183.5934462993516
3868,2020,Construção,MATO GROSSO,3658649.0,121034151.848162,33.0816516829469
3869,2020,Educação,MATO GROSSO,3658649.0,15967606.099032246,4.364344898631228
3870,2020,Eletricidade e gás,MATO GROSSO,3658649.0,8485030.468065485,2.319170400895381
3871,2020,Indústrias de transformação,MATO GROSSO,3658649.0,254035069.25928244,69.43411878518066
3872,2020,Indústrias extrativas,MATO GROSSO,3658649.0,6019911.823535736,1.6453920076880115
3873,2020,Informação e comunicação,MATO GROSSO,3658649.0,13730672.74206637,3.752935234308175
3874,2020,Outras atividades de serviços,MATO GROSSO,3658649.0,15734026.772841973,4.300501844490131
3875,2020,Saúde humana e serviços sociais,MATO GROSSO,3658649.0,90277826.94398902,24.67518117862332
3876,2020,Serviços domésticos,MATO GROSSO,3658649.0,57763.69219341196,0.01578825741234318
3877,2020,"Transporte, armazenagem e correio",MATO GROSSO,3658649.0,544852060.7877916,148.92165408263858
3878,2020,"Água, esgoto, atividades de gestão de resíduos e descontaminação",MATO GROSSO,3658649.0,1815126.0807461117,0.496119217980766
3887,2021,"Administração pública, defesa e seguridade social",MATO GROSSO,3658649.0,0.0,0.0
3888,2021,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",MATO GROSSO,3658649.0,302747212.25737906,82.74836210234407
3889,2021,Alojamento e alimentação,MATO GROSSO,3658649.0,124922269.91976017,34.144371302018904
3890,2021,"Artes, cultura, esporte e recreação",MATO GROSSO,3658649.0,4363198.121976282,1.1925708429467496
3891,2021,Atividades administrativas e serviços complementares,MATO GROSSO,3658649.0,82244124.0934091,22.479369869426968
3892,2021,"Atividades financeiras, de seguros e serviços relacionados",MATO GROSSO,3658649.0,6552721.064932588,1.7910220589437762
3893,2021,Atividades imobiliárias,MATO GROSSO,3658649.0,13357304.825834056,3.6508844728844054
3894,2021,"Atividades profissionais, científicas e técnicas",MATO GROSSO,3658649.0,35576443.09837796,9.72392899629835
3895,2021,Comércio; reparação de veículos automotores e motocicletas,MATO GROSSO,3658649.0,690218438.7937173,188.65390989781125
3896,2021,Construção,MATO GROSSO,3658649.0,124686528.95471995,34.079937418079716
3897,2021,Educação,MATO GROSSO,3658649.0,19004885.69398391,5.194509146404563
3898,2021,Eletricidade e gás,MATO GROSSO,3658649.0,3031943.95570452,0.8287058845230904
3899,2021,Indústrias de transformação,MATO GROSSO,3658649.0,242600254.87850407,66.30869888816994
3900,2021,Indústrias extrativas,MATO GROSSO,3658649.0,11394802.568550926,3.1144836710356545
3901,2021,Informação e comunicação,MATO GROSSO,3658649.0,13341310.769973941,3.646512898606546
3902,2021,Outras atividades de serviços,MATO GROSSO,3658649.0,17642328.339294158,4.82208824604223
3903,2021,Saúde humana e serviços sociais,MATO GROSSO,3658649.0,38366015.26351675,10.4863886269267
3904,2021,Serviços domésticos,MATO GROSSO,3658649.0,32975.096118433474,0.009012916002172789
3905,2021,"Transporte, armazenagem e correio",MATO GROSSO,3658649.0,228431182.34989953,62.43593806071573
3906,2021,"Água, esgoto, atividades de gestão de resíduos e descontaminação",MATO GROSSO,3658649.0,1601345.9769402167,0.43768778501031846
3915,2022,"Administração pública, defesa e seguridade social",MATO GROSSO,3658649.0,0.0,0.0
3916,2022,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",MATO GROSSO,3658649.0,428786563.26967454,117.19805952133548
3917,2022,Alojamento e alimentação,MATO GROSSO,3658649.0,114460297.28973004,31.28485331326674
3918,2022,"Artes, cultura, esporte e recreação",MATO GROSSO,3658649.0,6647772.937435539,1.8170021058143428
3919,2022,Atividades administrativas e serviços complementares,MATO GROSSO,3658649.0,71583281.44624788,19.565495746175124
3920,2022,"Atividades financeiras, de seguros e serviços relacionados",MATO GROSSO,3658649.0,5493520.539801112,1.5015161442929104
3921,2022,Atividades imobiliárias,MATO GROSSO,3658649.0,12445328.794251295,3.4016186833586097
3922,2022,"Atividades profissionais, científicas e técnicas",MATO GROSSO,3658649.0,51799374.929616325,14.158060784080769
3923,2022,Comércio; reparação de veículos automotores e motocicletas,MATO GROSSO,3658649.0,849809738.2256624,232.27419143669218
3924,2022,Construção,MATO GROSSO,3658649.0,168849572.98885542,46.15079855675016
3925,2022,Educação,MATO GROSSO,3658649.0,22758412.962309282,6.220441742924583
3926,2022,Eletricidade e gás,MATO GROSSO,3658649.0,1874720.7718862947,0.5124079330611641
3927,2022,Indústrias de transformação,MATO GROSSO,3658649.0,175720882.97669238,48.02889891232867
3928,2022,Indústrias extrativas,MATO GROSSO,3658649.0,4793908.828516529,1.3102948188023855
3929,2022,Informação e comunicação,MATO GROSSO,3658649.0,14157778.925516631,3.869674004124646
3930,2022,Outras atividades de serviços,MATO GROSSO,3658649.0,25877507.77413015,7.072968129528181
3931,2022,Saúde humana e serviços sociais,MATO GROSSO,3658649.0,35240936.16547482,9.632226585680893
3932,2022,Serviços domésticos,MATO GROSSO,3658649.0,255413.6003811413,0.0698109057144157
3933,2022,"Transporte, armazenagem e correio",MATO GROSSO,3658649.0,303549769.8276161,82.96772109803813
3934,2022,"Água, esgoto, atividades de gestão de resíduos e descontaminação",MATO GROSSO,3658649.0,3078758.9664736013,0.8415015942971302
3942,2012,"Administração pública, defesa e seguridade social",PARÁ,8121025.0,969953.6253677582,0.11943734015937128
3943,2012,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARÁ,8121025.0,14967945.703338103,1.8431104082721212
3944,2012,Alojamento e alimentação,PARÁ,8121025.0,28766148.044464603,3.5421819344805123
3945,2012,"Artes, cultura, esporte e recreação",PARÁ,8121025.0,4567891.772194034,0.5624772454454992
3946,2012,Atividades administrativas e serviços complementares,PARÁ,8121025.0,55286566.77856549,6.807831127051756
3947,2012,"Atividades financeiras, de seguros e serviços relacionados",PARÁ,8121025.0,4513906.873922639,0.5558296980889282
3948,2012,Atividades imobiliárias,PARÁ,8121025.0,6421142.4838611465,0.790681285165499
3949,2012,"Atividades profissionais, científicas e técnicas",PARÁ,8121025.0,18905810.80793894,2.3280079556384745
3950,2012,Comércio; reparação de veículos automotores e motocicletas,PARÁ,8121025.0,566133532.0399696,69.71207846792363
3951,2012,Construção,PARÁ,8121025.0,154262814.73901996,18.995485759373967
3952,2012,Educação,PARÁ,8121025.0,18085890.694284245,2.227045316851536
3953,2012,Eletricidade e gás,PARÁ,8121025.0,522561323.4097195,64.34672019969395
3954,2012,Indústrias de transformação,PARÁ,8121025.0,512511417.21813315,63.1092032370462
3955,2012,Indústrias extrativas,PARÁ,8121025.0,6267407.986805475,0.7717508549481716
3956,2012,Informação e comunicação,PARÁ,8121025.0,7793872.903446778,0.9597154181210842
3957,2012,Outras atividades de serviços,PARÁ,8121025.0,5448073.326433501,0.6708603072190397
3958,2012,Saúde humana e serviços sociais,PARÁ,8121025.0,7780953.920028616,0.9581246111209627
3959,2012,Serviços domésticos,PARÁ,8121025.0,0.0,0.0
3960,2012,"Transporte, armazenagem e correio",PARÁ,8121025.0,150297299.95786288,18.50718350920763
3961,2012,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PARÁ,8121025.0,2374689.5852318485,0.2924125446272913
3969,2013,"Administração pública, defesa e seguridade social",PARÁ,8121025.0,394380.97990731336,0.04856295601938344
3970,2013,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARÁ,8121025.0,79116316.83206868,9.742159004813885
3971,2013,Alojamento e alimentação,PARÁ,8121025.0,33014439.312648192,4.065304479748331
3972,2013,"Artes, cultura, esporte e recreação",PARÁ,8121025.0,3846601.4399798475,0.47365959838565297
3973,2013,Atividades administrativas e serviços complementares,PARÁ,8121025.0,84029862.09163214,10.347199040962458
3974,2013,"Atividades financeiras, de seguros e serviços relacionados",PARÁ,8121025.0,6773484.035599507,0.8340676251580936
3975,2013,Atividades imobiliárias,PARÁ,8121025.0,10645152.370092021,1.3108138898836073
3976,2013,"Atividades profissionais, científicas e técnicas",PARÁ,8121025.0,24858810.978017688,3.061043523202759
3977,2013,Comércio; reparação de veículos automotores e motocicletas,PARÁ,8121025.0,629499550.3639967,77.51479035762071
3978,2013,Construção,PARÁ,8121025.0,239721712.40655062,29.51865219064719
3979,2013,Educação,PARÁ,8121025.0,24054697.068606623,2.962027215604757
3980,2013,Eletricidade e gás,PARÁ,8121025.0,151262006.60978088,18.62597475192859
3981,2013,Indústrias de transformação,PARÁ,8121025.0,595027066.1943579,73.26994636691278
3982,2013,Indústrias extrativas,PARÁ,8121025.0,17454569.16330349,2.1493061729650496
3983,2013,Informação e comunicação,PARÁ,8121025.0,36368191.10412335,4.478275969366348
3984,2013,Outras atividades de serviços,PARÁ,8121025.0,9766083.408911576,1.2025678296657845
3985,2013,Saúde humana e serviços sociais,PARÁ,8121025.0,15405189.473583218,1.8969513668020006
3986,2013,"Transporte, armazenagem e correio",PARÁ,8121025.0,165840279.91520944,20.421102005622373
3987,2013,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PARÁ,8121025.0,1517655.2914553387,0.186879770897804
3995,2014,"Administração pública, defesa e seguridade social",PARÁ,8121025.0,7801920.770189706,0.9607064096206706
3996,2014,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARÁ,8121025.0,25462388.1924673,3.1353663105910026
3997,2014,Alojamento e alimentação,PARÁ,8121025.0,41774218.160236016,5.14395881803541
3998,2014,"Artes, cultura, esporte e recreação",PARÁ,8121025.0,8457233.46124383,1.0413997569572597
3999,2014,Atividades administrativas e serviços complementares,PARÁ,8121025.0,88370990.81272534,10.88175332704004
4000,2014,"Atividades financeiras, de seguros e serviços relacionados",PARÁ,8121025.0,8846095.943461377,1.0892831808129364
4001,2014,Atividades imobiliárias,PARÁ,8121025.0,23162893.451804876,2.852213045989253
4002,2014,"Atividades profissionais, científicas e técnicas",PARÁ,8121025.0,37148272.118991144,4.5743329344499175
4003,2014,Comércio; reparação de veículos automotores e motocicletas,PARÁ,8121025.0,716521330.3566918,88.23040568852969
4004,2014,Construção,PARÁ,8121025.0,273491063.6323494,33.676914383633765
4005,2014,Educação,PARÁ,8121025.0,19570074.537428208,2.4098035084768497
4006,2014,Eletricidade e gás,PARÁ,8121025.0,144153168.2813599,17.750612549691684
4007,2014,Indústrias de transformação,PARÁ,8121025.0,332957746.9379309,40.99947321156269
4008,2014,Indústrias extrativas,PARÁ,8121025.0,7070217.129358886,0.8706064972535962
4009,2014,Informação e comunicação,PARÁ,8121025.0,19051939.882294286,2.3460018756615435
4010,2014,Outras atividades de serviços,PARÁ,8121025.0,8748867.087588452,1.0773106950894071
4011,2014,Saúde humana e serviços sociais,PARÁ,8121025.0,13776116.895319195,1.6963519870113928
4012,2014,Serviços domésticos,PARÁ,8121025.0,1918.5612323510836,0.00023624619211873914
4013,2014,"Transporte, armazenagem e correio",PARÁ,8121025.0,147381214.70706382,18.14810503687205
4014,2014,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PARÁ,8121025.0,8012107.572044142,0.9865882166406509
4022,2015,"Administração pública, defesa e seguridade social",PARÁ,8121025.0,9847942.054887066,1.2126476713083711
4023,2015,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARÁ,8121025.0,26499658.45133832,3.263092830195489
4024,2015,Alojamento e alimentação,PARÁ,8121025.0,53596373.557909414,6.599705524599347
4025,2015,"Artes, cultura, esporte e recreação",PARÁ,8121025.0,7982885.344657918,0.9829898743887524
4026,2015,Atividades administrativas e serviços complementares,PARÁ,8121025.0,147857477.01062277,18.20675062699878
4027,2015,"Atividades financeiras, de seguros e serviços relacionados",PARÁ,8121025.0,7903244.482464568,0.9731831243549389
4028,2015,Atividades imobiliárias,PARÁ,8121025.0,21489762.09253612,2.6461883927873786
4029,2015,"Atividades profissionais, científicas e técnicas",PARÁ,8121025.0,32043281.678623743,3.9457188813756567
4030,2015,Comércio; reparação de veículos automotores e motocicletas,PARÁ,8121025.0,872569160.2683161,107.44569315675253
4031,2015,Construção,PARÁ,8121025.0,309340089.02816945,38.09126175921998
4032,2015,Educação,PARÁ,8121025.0,22592220.288468223,2.781941970190736
4033,2015,Eletricidade e gás,PARÁ,8121025.0,436740.6034909824,0.05377900000196802
4034,2015,Indústrias de transformação,PARÁ,8121025.0,612528165.1914577,75.42498209172582
4035,2015,Indústrias extrativas,PARÁ,8121025.0,6921466.16198662,0.8522897247560031
4036,2015,Informação e comunicação,PARÁ,8121025.0,24196631.049993448,2.979504563770392
4037,2015,Outras atividades de serviços,PARÁ,8121025.0,13526800.490116728,1.6656518715453688
4038,2015,Saúde humana e serviços sociais,PARÁ,8121025.0,23625616.10787717,2.9091914023017007
4039,2015,"Transporte, armazenagem e correio",PARÁ,8121025.0,137090534.27152368,16.880939816282265
4040,2015,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PARÁ,8121025.0,5795606.959469119,0.7136546137303011
4049,2016,"Administração pública, defesa e seguridade social",PARÁ,8121025.0,364602.8612188722,0.04489616288816648
4050,2016,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",PARÁ,8121025.0,1094801657.467815,134.81077295880937
4051,2016,Alojamento e alimentação,PARÁ,8121025.0,52336293.121760875,6.444542791305392
4052,2016,"Artes, cultura, esporte e recreação",PARÁ,8121025.0,7574384.402367661,0.9326882262236185
4053,2016,Atividades administrativas e serviços complementares,PARÁ,8121025.0,182014680.66995344,22.41277186930879
4054,2016,"Atividades financeiras, de seguros e serviços relacionados",PARÁ,8121025.0,46376369.46877939,5.710654685680612
4055,2016,Atividades imobiliárias,PARÁ,8121025.0,27080599.669054255,3.3346282851061604
4056,2016,"Atividades profissionais, científicas e técnicas",PARÁ,8121025.0,27096533.12300705,3.3365902854636023
4057,2016,Comércio; reparação de veículos automotores e motocicletas,PARÁ,8121025.0,923299263.8545086,113.6924543212844
4058,2016,Construção,PARÁ,8121025.0,638255242.2671273,78.5929414411515
4059,2016,Educação,PARÁ,8121025.0,15067533.893320063,1.855373415710463
4060,2016,Eletricidade e gás,PARÁ,8121025.0,0.0,0.0
4061,2016,Indústrias de transformação,PARÁ,8121025.0,688563349.8327569,84.78773921183064
4062,2016,Indústrias extrativas,PARÁ,8121025.0,3174281.6845970885,0.39087204935301745
4063,2016,Informação e comunicação,PARÁ,8121025.0,9597148.340205936,1.1817656441404794
4064,2016,Outras atividades de serviços,PARÁ,8121025.0,6968891.106795314,0.8581294980369244
4065,2016,Saúde humana e serviços sociais,PARÁ,8121025.0,18221697.855868954,2.2437682257927976
4066,2016,Serviços domésticos,PARÁ,8121025.0,0.0,0.0
4067,2016,"Transporte, armazenagem e correio",PARÁ,8121025.0,135823567.3880336,16.724929105381847
4068,2016,"Água, esgoto, atividades de gestão de resíduos e descontaminação",PARÁ,8121025.0,5553582.96317996,0.6838524648280186
